,X,tree trunk 2,22,63,68579.33891,1,Eucalyptus globulus
98,X,tree trunk 1,22,70,84665.8505,1,Eucalyptus globulus
,X,tree trunk 2,20,58,52841.5438,1,Eucalyptus globulus
,X,tree trunk 3,15,45,23856.44906,1,Eucalyptus globulus
,X,tree trunk 4,11,34,9987.11461,1,Eucalyptus globulus
,X,tree trunk 5,16,38,18145.82384,1,Eucalyptus globulus
99,X,tree trunk 1,17,45,27037.30894,1,Eucalyptus globulus
100,X,tree trunk 1,19,58,50199.46661,1,Eucalyptus globulus
,X,tree trunk 2,23,86,133602.3979,1,Eucalyptus globulus
,X,tree trunk 3,14,39,16724.25437,1,Eucalyptus globulus
101,X,tree trunk 1,22,53,48535.99471,1,Eucalyptus globulus
,X,tree trunk 2,22,55,52268.20363,1,Eucalyptus globulus
102,X,tree trunk 1,23,58,60767.77537,1,Eucalyptus globulus
,X,tree trunk 2,15,32,12063.7056,1,Eucalyptus globulus
,X,tree trunk 3,14,30,9896.0085,1,Eucalyptus globulus
,X,tree trunk 4,12,29,7926.23157,1,Eucalyptus globulus
,X,tree trunk 5,18,54,41223.94398,1,Eucalyptus globulus
,X,tree trunk 6,23,46,38223.72553,1,Eucalyptus globulus
,X,tree trunk 7,18,36,18321.75288,1,Eucalyptus globulus
103,X,tree trunk 1,23,46,38223.72553,1,Eucalyptus globulus
104,X,tree trunk 1,16,48,28952.89344,1,Eucalyptus globulus
,X,tree trunk 2,17,20,5340.703,1,Eucalyptus globulus
,X,tree trunk 3,15,55,35637.41156,1,Eucalyptus globulus
,X,tree trunk 4,10,20,3141.59,1,Eucalyptus globulus
105,X,tree trunk 1,23,55,54644.03106,1,Eucalyptus globulus
,X,tree trunk 1,23,54,52675.03953,1,Eucalyptus globulus
,X,tree trunk 2,24,57,61242.15546,1,Eucalyptus globulus
,X,tree trunk 3,14,30,9896.0085,1,Eucalyptus globulus
16,A,"37.444208,-7.919880",5.6,83,30299.37891,,Ficus carica
20,A,"37.444377,-7.919898",6,114,61242.15546,,Ficus carica
6,G,"37.4434115 ,-7.9194877",2,30,1413.7155,,Ficus carica
7,G,"37.4435507 ,-7.9196436",4,32,3216.98816,,Ficus carica
8,G,"37.4436071 ,-7.9196771",2.2,32,1769.343488,,Ficus carica
9,G,"37.4436375 ,-7.919942",2.22,28,1366.968641,,Ficus carica
10,G,"37.4436540 ,-7.9197156",3.5,40,4398.226,,Ficus carica
1,J,"37.443381,-7.918490",3.7,30,2615.373675,,Ficus carica
4,R,"37.443315,-7.918241",4.2,18,1068.768918,,melia azedarach
33,A,"37.444566,-7.919778",2.7,30,1908.515925,,Mespilus germanica
